,smiles,num_rings,aromatic_rings,num_esters,num_amides,molecular_weight,fsp3,carbon_fraction,ionisable_nitrogens,num_nitrogens,longest_tail,num_branches,num_carbons,num_heavy_atoms,num_alkenes,num_alkynes,num_unsaturations,tertiary_ionisable_nitrogens,num_sp3_carbons,tail_branches
14762,Nc1ccnn1C1CCOC1,1.0,1.0,0.0,0.0,153.18499755859375,0.5714285969734192,0.6363636255264282,2.0,3.0,1.0,1.0,7,11,0,0,0,0,4.0,0.0
14763,Cc1cc(N)n(C2CCOC2)n1,1.0,1.0,0.0,0.0,167.21200561523438,0.625,0.6666666865348816,2.0,3.0,1.0,2.0,8,12,0,0,0,0,5.0,0.0
14764,CN(C)C1(CN)CCOC1,1.0,0.0,0.0,0.0,144.21800231933594,1.0,0.699999988079071,1.0,2.0,3.0,2.0,7,10,0,0,0,1,7.0,0.0
14765,CNC1(CN)CCOC1,1.0,0.0,0.0,0.0,130.1909942626953,1.0,0.6666666865348816,1.0,2.0,2.0,2.0,6,9,0,0,0,0,6.0,0.0
14766,NC1CCN(C2CCOC2)CC1,2.0,0.0,0.0,0.0,170.25599670410156,1.0,0.75,1.0,2.0,1.0,1.0,9,12,0,0,0,1,9.0,0.0
14767,NCC1CCN(C2CCOC2)CC1,2.0,0.0,0.0,0.0,184.2830047607422,1.0,0.7692307829856873,1.0,2.0,2.0,1.0,10,13,0,0,0,1,10.0,0.0
14768,CCC(N)c1nccc(=O)[nH]1,0.0,1.0,0.0,0.0,153.18499755859375,0.4285714328289032,0.6363636255264282,1.0,3.0,4.0,2.0,7,11,0,0,0,0,3.0,0.0
14769,CCOC(=O)C1CCN(CCCCN)CC1,1.0,0.0,1.0,0.0,228.33599853515625,0.9166666865348816,0.75,1.0,2.0,5.0,2.0,12,16,0,0,0,1,11.0,0.0
14770,CCOC(=O)CCN(C)CCN,0.0,0.0,1.0,0.0,174.24400329589844,0.875,0.6666666865348816,1.0,2.0,10.0,2.0,8,12,0,0,0,1,7.0,0.0
14771,CC(C)(C)C1CCc2nc(N)ncc2C1,1.0,1.0,0.0,0.0,205.30499267578125,0.6666666865348816,0.800000011920929,2.0,3.0,3.0,3.0,12,15,0,0,0,0,8.0,0.0
14772,CC1CCc2nc(N)ncc2C1,1.0,1.0,0.0,0.0,163.2239990234375,0.5555555820465088,0.75,2.0,3.0,1.0,2.0,9,12,0,0,0,0,5.0,0.0
14773,CCc1c(O)nc(CN)[nH]c1=O,0.0,1.0,0.0,0.0,169.1840057373047,0.4285714328289032,0.5833333134651184,1.0,3.0,2.0,4.0,7,12,0,0,0,0,3.0,0.0
14774,CCC(N)c1cccc(C)n1,0.0,1.0,0.0,0.0,150.22500610351562,0.4444444477558136,0.8181818127632141,1.0,2.0,4.0,2.0,9,11,0,0,0,0,4.0,0.0
14775,Cc1cccc(C(C)N)n1,0.0,1.0,0.0,0.0,136.197998046875,0.375,0.800000011920929,1.0,2.0,3.0,2.0,8,10,0,0,0,0,3.0,0.0
14776,NCc1ccnc(OC2CCOC2)c1,1.0,1.0,0.0,0.0,194.23399353027344,0.5,0.7142857313156128,1.0,2.0,2.0,3.0,10,14,0,0,0,0,5.0,0.0
14777,Nc1ccc(OC2CCOC2)nc1,1.0,1.0,0.0,0.0,180.20700073242188,0.4444444477558136,0.692307710647583,1.0,2.0,1.0,3.0,9,13,0,0,0,0,4.0,0.0
14778,Nc1ccnc(OC2CCOC2)c1,1.0,1.0,0.0,0.0,180.20700073242188,0.4444444477558136,0.692307710647583,1.0,2.0,1.0,3.0,9,13,0,0,0,0,4.0,0.0
14779,Nc1cnn(C2CCOC2)c1,1.0,1.0,0.0,0.0,153.18499755859375,0.5714285969734192,0.6363636255264282,2.0,3.0,1.0,1.0,7,11,0,0,0,0,4.0,0.0
14780,Nc1ccn(C2CCOC2)n1,1.0,1.0,0.0,0.0,153.18499755859375,0.5714285969734192,0.6363636255264282,2.0,3.0,1.0,1.0,7,11,0,0,0,0,4.0,0.0
14781,CC(C)(C)OC(=O)CN1CCC(CN)CC1,1.0,0.0,1.0,0.0,228.33599853515625,0.9166666865348816,0.75,1.0,2.0,5.0,5.0,12,16,0,0,0,1,11.0,0.0
14782,Nc1ccc(C(=O)N2CCCCC2)cn1,1.0,1.0,0.0,1.0,205.2610015869141,0.4545454680919647,0.7333333492279053,1.0,3.0,2.0,3.0,11,15,0,0,0,0,5.0,0.0
14783,CC(C)(C)OC(=O)CN1CCC(N)C1,1.0,0.0,1.0,0.0,200.2819976806641,0.8999999761581421,0.7142857313156128,1.0,2.0,5.0,5.0,10,14,0,0,0,1,9.0,0.0
14784,CN(CCO)CCCCN,0.0,0.0,0.0,0.0,146.23399353027344,1.0,0.699999988079071,1.0,2.0,9.0,1.0,7,10,0,0,0,1,7.0,0.0
14785,CC1CCCN1CCCN,1.0,0.0,0.0,0.0,142.24600219726562,1.0,0.800000011920929,1.0,2.0,4.0,2.0,8,10,0,0,0,1,8.0,0.0
14786,CC1CCCN1CCN,1.0,0.0,0.0,0.0,128.218994140625,1.0,0.7777777910232544,1.0,2.0,3.0,2.0,7,9,0,0,0,1,7.0,0.0
14787,CCC(N)(C(N)=O)C(C)C,0.0,0.0,0.0,1.0,144.21800231933594,0.8571428656578064,0.699999988079071,0.0,2.0,5.0,4.0,7,10,0,0,0,0,6.0,0.0
14788,CC1CCN(c2c(F)cc(N)cc2F)CC1,1.0,1.0,0.0,0.0,226.27000427246097,0.5,0.75,1.0,2.0,1.0,4.0,12,16,0,0,0,1,6.0,0.0
14789,NC1CCCCC1Nc1cnccn1,1.0,1.0,0.0,0.0,192.26600646972656,0.6000000238418579,0.7142857313156128,3.0,4.0,1.0,3.0,10,14,0,0,0,0,6.0,0.0
14790,Nc1cc(C2CCCC2)n[nH]1,1.0,1.0,0.0,0.0,151.21299743652344,0.625,0.7272727489471436,2.0,3.0,1.0,1.0,8,11,0,0,0,0,5.0,0.0
14791,CC1CC1c1cc(N)[nH]n1,1.0,1.0,0.0,0.0,137.18600463867188,0.5714285969734192,0.699999988079071,2.0,3.0,1.0,2.0,7,10,0,0,0,0,4.0,0.0
14792,CCCC(C)c1cc(N)[nH]n1,0.0,1.0,0.0,0.0,153.22900390625,0.625,0.7272727489471436,2.0,3.0,5.0,2.0,8,11,0,0,0,0,5.0,0.0
14793,CC1CC1c1cc(N)on1,1.0,1.0,0.0,0.0,138.1699981689453,0.5714285969734192,0.699999988079071,1.0,2.0,1.0,2.0,7,10,0,0,0,0,4.0,0.0
14794,CCCC(C)c1cc(N)on1,0.0,1.0,0.0,0.0,154.21299743652344,0.625,0.7272727489471436,1.0,2.0,5.0,2.0,8,11,0,0,0,0,5.0,0.0
14795,Cn1nc(O)cc1N,0.0,1.0,0.0,0.0,113.12000274658205,0.25,0.5,2.0,3.0,1.0,3.0,4,8,0,0,0,0,1.0,0.0
14796,CC(N)c1cc[nH]n1,0.0,1.0,0.0,0.0,111.14800262451172,0.4000000059604645,0.625,2.0,3.0,3.0,1.0,5,8,0,0,0,0,2.0,0.0
14797,CC1CN(C)CCC1N,1.0,0.0,0.0,0.0,128.218994140625,1.0,0.7777777910232544,1.0,2.0,1.0,3.0,7,9,0,0,0,1,7.0,0.0
14798,CCOC(=O)C(CN)Cc1cnn(C)c1,0.0,1.0,1.0,0.0,211.26499938964844,0.6000000238418579,0.6666666865348816,2.0,3.0,7.0,4.0,10,15,0,0,0,0,6.0,0.0
14799,CN1CCc2nc(N)nnc2C1,1.0,1.0,0.0,0.0,165.1999969482422,0.5714285969734192,0.5833333134651184,4.0,5.0,1.0,2.0,7,12,0,0,0,1,4.0,0.0
14800,COc1ccc(N)cc1CN1CCC(C)CC1,1.0,1.0,0.0,0.0,234.3430023193359,0.5714285969734192,0.8235294222831726,1.0,2.0,2.0,5.0,14,17,0,0,0,1,8.0,0.0
14801,COc1ccc(N)cc1CN1CCCC1,1.0,1.0,0.0,0.0,206.28900146484375,0.5,0.800000011920929,1.0,2.0,2.0,4.0,12,15,0,0,0,1,6.0,0.0
14802,COc1ccc(N)cc1CN1CCOCC1,1.0,1.0,0.0,0.0,222.2879943847656,0.5,0.75,1.0,2.0,2.0,4.0,12,16,0,0,0,1,6.0,0.0
14803,CCN(CC)Cc1cc(N)ccc1OC,0.0,1.0,0.0,0.0,208.30499267578125,0.5,0.800000011920929,1.0,2.0,5.0,4.0,12,15,0,0,0,1,6.0,0.0
14804,COc1ccc(N)cc1CN1CCCCC1C,1.0,1.0,0.0,0.0,234.3430023193359,0.5714285969734192,0.8235294222831726,1.0,2.0,2.0,5.0,14,17,0,0,0,1,8.0,0.0
14805,COc1ccc(N)cc1CN1CCCC(C)C1,1.0,1.0,0.0,0.0,234.3430023193359,0.5714285969734192,0.8235294222831726,1.0,2.0,2.0,5.0,14,17,0,0,0,1,8.0,0.0
14806,COc1ccc(N)cc1CN1CCCCC1,1.0,1.0,0.0,0.0,220.3159942626953,0.5384615659713745,0.8125,1.0,2.0,2.0,4.0,13,16,0,0,0,1,7.0,0.0
14807,COc1ccc(N)cc1CN(C)C,0.0,1.0,0.0,0.0,180.25100708007812,0.4000000059604645,0.7692307829856873,1.0,2.0,3.0,4.0,10,13,0,0,0,1,4.0,0.0
14808,CCCN(CCCN)Cc1ccccc1,0.0,1.0,0.0,0.0,206.33299255371097,0.5384615659713745,0.8666666746139526,1.0,2.0,8.0,2.0,13,15,0,0,0,1,7.0,0.0
14809,NCCCN(CCc1ccccc1)C1CC1,1.0,1.0,0.0,0.0,218.343994140625,0.5714285969734192,0.875,1.0,2.0,7.0,2.0,14,16,0,0,0,1,8.0,0.0
14810,CCN(Cc1csc(N)n1)C1CCCCC1,1.0,1.0,0.0,0.0,239.38800048828125,0.75,0.75,1.0,3.0,4.0,3.0,12,16,0,0,0,1,9.0,0.0
14811,CC(Cc1nnc(N)o1)CC(C)(C)C,0.0,1.0,0.0,0.0,197.2819976806641,0.800000011920929,0.7142857313156128,2.0,3.0,5.0,5.0,10,14,0,0,0,0,8.0,0.0
14812,NC(Cc1ccccn1)C(F)(F)F,0.0,1.0,0.0,0.0,190.16799926757812,0.375,0.6153846383094788,1.0,2.0,4.0,4.0,8,13,0,0,0,0,3.0,0.0
14813,CC(C)C(N)c1nnc2n1CCC2,1.0,1.0,0.0,0.0,180.2550048828125,0.7777777910232544,0.692307710647583,3.0,4.0,4.0,2.0,9,13,0,0,0,0,7.0,0.0
14814,CN(CCN)CC1CCOCC1,1.0,0.0,0.0,0.0,172.27200317382812,1.0,0.75,1.0,2.0,5.0,2.0,9,12,0,0,0,1,9.0,0.0
14815,Nc1cc(C(F)(F)F)ccc1NC1CCC1,1.0,1.0,0.0,0.0,230.2330017089844,0.4545454680919647,0.6875,1.0,2.0,3.0,5.0,11,16,0,0,0,0,5.0,0.0
14816,Nc1ccc(NC2CCC2)c(C(F)(F)F)c1,1.0,1.0,0.0,0.0,230.2330017089844,0.4545454680919647,0.6875,1.0,2.0,3.0,5.0,11,16,0,0,0,0,5.0,0.0
14817,NCC1CCN(C2CCC2)C1,2.0,0.0,0.0,0.0,154.2570037841797,1.0,0.8181818127632141,1.0,2.0,2.0,1.0,9,11,0,0,0,1,9.0,0.0
14818,CCOC(=O)c1ccc(NC2CCC2)c(N)c1,1.0,1.0,1.0,0.0,234.2989959716797,0.4615384638309479,0.7647058963775635,1.0,2.0,5.0,4.0,13,17,0,0,0,0,6.0,0.0
14819,CC(C)(C)C(N)c1ccncc1,0.0,1.0,0.0,0.0,164.2519989013672,0.5,0.8333333134651184,1.0,2.0,4.0,3.0,10,12,0,0,0,0,5.0,0.0
14820,CC(C)(C)C(N)c1ncccn1,0.0,1.0,0.0,0.0,165.24000549316406,0.5555555820465088,0.75,2.0,3.0,4.0,3.0,9,12,0,0,0,0,5.0,0.0
14821,Cc1cccnc1C(N)C(C)(C)C,0.0,1.0,0.0,0.0,178.2790069580078,0.5454545617103577,0.8461538553237915,1.0,2.0,4.0,4.0,11,13,0,0,0,0,6.0,0.0
14822,CCC(c1ccccc1)N1CCC(CN)CC1,1.0,1.0,0.0,0.0,232.3710021972656,0.6000000238418579,0.8823529481887817,1.0,2.0,3.0,3.0,15,17,0,0,0,1,9.0,0.0
14823,CCOC(=O)CN1CCC(CN)CC1,1.0,0.0,1.0,0.0,200.2819976806641,0.8999999761581421,0.7142857313156128,1.0,2.0,5.0,3.0,10,14,0,0,0,1,9.0,0.0
14824,COC(=O)CN1CCC(CN)CC1,1.0,0.0,1.0,0.0,186.2550048828125,0.8888888955116272,0.692307710647583,1.0,2.0,4.0,3.0,9,13,0,0,0,1,8.0,0.0
14825,NCC1CCN(CC(O)c2ccccc2)CC1,1.0,1.0,0.0,0.0,234.3430023193359,0.5714285969734192,0.8235294222831726,1.0,2.0,3.0,3.0,14,17,0,0,0,1,8.0,0.0
14826,CC(C)(C)OC(=O)CN1CCCC(CN)C1,1.0,0.0,1.0,0.0,228.33599853515625,0.9166666865348816,0.75,1.0,2.0,5.0,5.0,12,16,0,0,0,1,11.0,0.0
14827,CCOC(=O)CN1CCCC(CN)C1,1.0,0.0,1.0,0.0,200.2819976806641,0.8999999761581421,0.7142857313156128,1.0,2.0,5.0,3.0,10,14,0,0,0,1,9.0,0.0
14828,COC(=O)CN1CCCC(CN)C1,1.0,0.0,1.0,0.0,186.2550048828125,0.8888888955116272,0.692307710647583,1.0,2.0,4.0,3.0,9,13,0,0,0,1,8.0,0.0
14829,NCC1CCCCN1CCO,1.0,0.0,0.0,0.0,158.2449951171875,1.0,0.7272727489471436,1.0,2.0,3.0,2.0,8,11,0,0,0,1,8.0,0.0
14830,NCC(N1CCOCC1)C(F)(F)F,1.0,0.0,0.0,0.0,198.18800354003903,1.0,0.5384615659713745,1.0,2.0,5.0,3.0,7,13,0,0,0,1,7.0,0.0
14831,NCCC(N1CCOCC1)C(F)(F)F,1.0,0.0,0.0,0.0,212.21499633789065,1.0,0.5714285969734192,1.0,2.0,6.0,3.0,8,14,0,0,0,1,8.0,0.0
14832,CN(C)C(CCN)C(F)(F)F,0.0,0.0,0.0,0.0,170.17799377441406,1.0,0.5454545617103577,1.0,2.0,6.0,4.0,6,11,0,0,0,1,6.0,0.0
14833,Cn1cc(C2CC2N)cn1,1.0,1.0,0.0,0.0,137.18600463867188,0.5714285969734192,0.699999988079071,2.0,3.0,1.0,2.0,7,10,0,0,0,0,4.0,0.0
14834,COC(=O)CCCn1ccc(N)n1,0.0,1.0,1.0,0.0,183.21099853515625,0.5,0.6153846383094788,2.0,3.0,6.0,3.0,8,13,0,0,0,0,4.0,0.0
14835,COC(=O)C(N)c1cnn(C)c1,0.0,1.0,1.0,0.0,169.1840057373047,0.4285714328289032,0.5833333134651184,2.0,3.0,5.0,3.0,7,12,0,0,0,0,3.0,0.0
14836,COC(=O)C(C)(N)c1cccnc1,0.0,1.0,1.0,0.0,180.20700073242188,0.3333333432674408,0.692307710647583,1.0,2.0,5.0,3.0,9,13,0,0,0,0,3.0,0.0
14837,COC(=O)C1(N)CCN(Cc2ccccc2)C1,1.0,1.0,1.0,0.0,234.2989959716797,0.4615384638309479,0.7647058963775635,1.0,2.0,4.0,4.0,13,17,0,0,0,1,6.0,0.0
14838,CCOC(=O)C(N)c1cccnc1,0.0,1.0,1.0,0.0,180.20700073242188,0.3333333432674408,0.692307710647583,1.0,2.0,6.0,2.0,9,13,0,0,0,0,3.0,0.0
14839,Cn1cc(C(N)C(N)=O)cn1,0.0,1.0,0.0,1.0,154.17300415039062,0.3333333432674408,0.5454545617103577,2.0,4.0,4.0,3.0,6,11,0,0,0,0,2.0,0.0
14840,CCC(C)(N)C(N)=O,0.0,0.0,0.0,1.0,116.16400146484376,0.800000011920929,0.625,0.0,2.0,5.0,3.0,5,8,0,0,0,0,4.0,0.0
14841,CC(C)CC(C)(N)C(N)=O,0.0,0.0,0.0,1.0,144.21800231933594,0.8571428656578064,0.699999988079071,0.0,2.0,6.0,4.0,7,10,0,0,0,0,6.0,0.0
14842,CC(N)(C(N)=O)c1cccnc1,0.0,1.0,0.0,1.0,165.1959991455078,0.25,0.6666666865348816,1.0,3.0,4.0,3.0,8,12,0,0,0,0,2.0,0.0
14843,CC(N)(C(N)=O)C1CC1,1.0,0.0,0.0,1.0,128.1750030517578,0.8333333134651184,0.6666666865348816,0.0,2.0,4.0,3.0,6,9,0,0,0,0,5.0,0.0
14844,CC(N)(C(N)=O)c1cccc(C(F)(F)F)c1,0.0,1.0,0.0,1.0,232.2050018310547,0.3000000119209289,0.625,0.0,2.0,4.0,5.0,10,16,0,0,0,0,3.0,0.0
14845,NC(=O)C(N)C1CCOC1,1.0,0.0,0.0,1.0,144.1739959716797,0.8333333134651184,0.6000000238418579,0.0,2.0,4.0,2.0,6,10,0,0,0,0,5.0,0.0
14846,CC(C)C(N)c1ccccn1,0.0,1.0,0.0,0.0,150.22500610351562,0.4444444477558136,0.8181818127632141,1.0,2.0,4.0,2.0,9,11,0,0,0,0,4.0,0.0
14847,CCCC(N)c1ccccn1,0.0,1.0,0.0,0.0,150.22500610351562,0.4444444477558136,0.8181818127632141,1.0,2.0,5.0,1.0,9,11,0,0,0,0,4.0,0.0
14848,NC(c1ccccn1)C1CCCC1,1.0,1.0,0.0,0.0,176.26300048828125,0.5454545617103577,0.8461538553237915,1.0,2.0,2.0,2.0,11,13,0,0,0,0,6.0,0.0
14849,CC(C)CC(N)c1ccccn1,0.0,1.0,0.0,0.0,164.2519989013672,0.5,0.8333333134651184,1.0,2.0,5.0,2.0,10,12,0,0,0,0,5.0,0.0
14850,NC(c1cccnc1)C1CCCCC1,1.0,1.0,0.0,0.0,190.2899932861328,0.5833333134651184,0.8571428656578064,1.0,2.0,2.0,2.0,12,14,0,0,0,0,7.0,0.0
14851,CCCC(N)c1cccnc1,0.0,1.0,0.0,0.0,150.22500610351562,0.4444444477558136,0.8181818127632141,1.0,2.0,5.0,1.0,9,11,0,0,0,0,4.0,0.0
14852,NC(c1cccnc1)C1CCCC1,1.0,1.0,0.0,0.0,176.26300048828125,0.5454545617103577,0.8461538553237915,1.0,2.0,2.0,2.0,11,13,0,0,0,0,6.0,0.0
14853,CC(C)CC(N)c1cccnc1,0.0,1.0,0.0,0.0,164.2519989013672,0.5,0.8333333134651184,1.0,2.0,5.0,2.0,10,12,0,0,0,0,5.0,0.0
14854,CC(C)C(N)c1ccncc1,0.0,1.0,0.0,0.0,150.22500610351562,0.4444444477558136,0.8181818127632141,1.0,2.0,4.0,2.0,9,11,0,0,0,0,4.0,0.0
14855,CCCC(N)c1ccncc1,0.0,1.0,0.0,0.0,150.22500610351562,0.4444444477558136,0.8181818127632141,1.0,2.0,5.0,1.0,9,11,0,0,0,0,4.0,0.0
14856,CCC(N)c1cnccn1,0.0,1.0,0.0,0.0,137.18600463867188,0.4285714328289032,0.699999988079071,2.0,3.0,4.0,1.0,7,10,0,0,0,0,3.0,0.0
14857,CC(N)c1cnccn1,0.0,1.0,0.0,0.0,123.15899658203124,0.3333333432674408,0.6666666865348816,2.0,3.0,3.0,1.0,6,9,0,0,0,0,2.0,0.0
14858,CCC(N)c1ncccn1,0.0,1.0,0.0,0.0,137.18600463867188,0.4285714328289032,0.699999988079071,2.0,3.0,4.0,1.0,7,10,0,0,0,0,3.0,0.0
14859,NC(c1ncccn1)C1CCCC1,1.0,1.0,0.0,0.0,177.25100708007812,0.6000000238418579,0.7692307829856873,2.0,3.0,2.0,2.0,10,13,0,0,0,0,6.0,0.0
14860,CC(N)c1ncccn1,0.0,1.0,0.0,0.0,123.15899658203124,0.3333333432674408,0.6666666865348816,2.0,3.0,3.0,1.0,6,9,0,0,0,0,2.0,0.0
14861,CCC(N)c1cccnc1,0.0,1.0,0.0,0.0,136.197998046875,0.375,0.800000011920929,1.0,2.0,4.0,1.0,8,10,0,0,0,0,3.0,0.0
14862,Cc1cc(N2CCCCC2C)ccc1N,1.0,1.0,0.0,0.0,204.31700134277344,0.5384615659713745,0.8666666746139526,1.0,2.0,1.0,3.0,13,15,0,0,0,1,7.0,0.0
14863,CCC(N)C(=O)N(C)Cc1ccccn1,0.0,1.0,0.0,1.0,207.27699279785156,0.4545454680919647,0.7333333492279053,1.0,3.0,6.0,4.0,11,15,0,0,0,0,5.0,0.0
14864,Cc1cnc(C(C)N)[nH]1,0.0,1.0,0.0,0.0,125.1750030517578,0.5,0.6666666865348816,2.0,3.0,3.0,2.0,6,9,0,0,0,0,3.0,0.0
14865,CCCC(N)C(=O)NC(C)c1cccnc1,0.0,1.0,0.0,1.0,221.3040008544922,0.5,0.75,1.0,3.0,8.0,3.0,12,16,0,0,0,0,6.0,0.0
14866,CN(C)C(CN)C1CC1,1.0,0.0,0.0,0.0,128.218994140625,1.0,0.7777777910232544,1.0,2.0,5.0,2.0,7,9,0,0,0,1,7.0,0.0
14867,CN(Cc1ccccc1)C(CN)C1CC1,1.0,1.0,0.0,0.0,204.31700134277344,0.5384615659713745,0.8666666746139526,1.0,2.0,5.0,3.0,13,15,0,0,0,1,7.0,0.0
14868,CC(C)C(N)c1ncc[nH]1,0.0,1.0,0.0,0.0,139.20199584960938,0.5714285969734192,0.699999988079071,2.0,3.0,4.0,2.0,7,10,0,0,0,0,4.0,0.0
14869,CCc1c(C(F)(F)F)n[nH]c1N,0.0,1.0,0.0,0.0,179.14500427246094,0.5,0.5,2.0,3.0,3.0,4.0,6,12,0,0,0,0,3.0,0.0
14870,NC(=O)CCNC(=O)C(N)Cc1ccccc1,0.0,1.0,0.0,2.0,235.28700256347656,0.3333333432674408,0.7058823704719543,0.0,3.0,8.0,4.0,12,17,0,0,0,0,4.0,0.0
14871,Cc1nn(C)c(S(C)(=O)=O)c1N,0.0,1.0,0.0,0.0,189.2400054931641,0.5,0.5,1.0,3.0,3.0,5.0,6,12,0,0,0,0,3.0,0.0
14872,NC1CCN(C(=O)CCn2cccn2)CC1,1.0,1.0,0.0,1.0,222.29200744628903,0.6363636255264282,0.6875,2.0,4.0,4.0,3.0,11,16,0,0,0,0,7.0,0.0
14873,NC1CCN(CCN2CCCCC2)CC1,2.0,0.0,0.0,0.0,211.35299682617188,1.0,0.800000011920929,2.0,3.0,2.0,3.0,12,15,0,0,0,2,12.0,0.0
14874,NC1CCN(CCN2CCCC2)CC1,2.0,0.0,0.0,0.0,197.3260040283203,1.0,0.7857142686843872,2.0,3.0,2.0,3.0,11,14,0,0,0,2,11.0,0.0
14875,COC(=O)CCCN1CCC(N)CC1,1.0,0.0,1.0,0.0,200.2819976806641,0.8999999761581421,0.7142857313156128,1.0,2.0,6.0,3.0,10,14,0,0,0,1,9.0,0.0
14876,CCC1CN(CCN)CCO1,1.0,0.0,0.0,0.0,158.2449951171875,1.0,0.7272727489471436,1.0,2.0,3.0,2.0,8,11,0,0,0,1,8.0,0.0
14877,NCc1ccnc(N2CCCC(O)C2)c1,1.0,1.0,0.0,0.0,207.27699279785156,0.5454545617103577,0.7333333492279053,2.0,3.0,2.0,2.0,11,15,0,0,0,1,6.0,0.0
14878,NCc1ccc(CN2CCCC(O)C2)cc1,1.0,1.0,0.0,0.0,220.3159942626953,0.5384615659713745,0.8125,1.0,2.0,2.0,4.0,13,16,0,0,0,1,7.0,0.0
14879,CCC1CCCN(C(C)(C)CN)C1,1.0,0.0,0.0,0.0,184.32699584960935,1.0,0.8461538553237915,1.0,2.0,4.0,3.0,11,13,0,0,0,1,11.0,0.0
14880,CN(C)C1CCN(c2ccccc2N)CC1,1.0,1.0,0.0,0.0,219.33200073242188,0.5384615659713745,0.8125,2.0,3.0,3.0,2.0,13,16,0,0,0,2,7.0,0.0
14881,NCCCN1CCCC(CO)C1,1.0,0.0,0.0,0.0,172.27200317382812,1.0,0.75,1.0,2.0,4.0,2.0,9,12,0,0,0,1,9.0,0.0
14882,NCCN1CCCC(CO)C1,1.0,0.0,0.0,0.0,158.2449951171875,1.0,0.7272727489471436,1.0,2.0,3.0,2.0,8,11,0,0,0,1,8.0,0.0
14883,Nc1cccc(N2CCCC(CO)C2)c1,1.0,1.0,0.0,0.0,206.28900146484375,0.5,0.800000011920929,1.0,2.0,2.0,2.0,12,15,0,0,0,1,6.0,0.0
14884,Nc1ccc(N2CCCC(CO)C2)cc1,1.0,1.0,0.0,0.0,206.28900146484375,0.5,0.800000011920929,1.0,2.0,2.0,2.0,12,15,0,0,0,1,6.0,0.0
14885,CN(Cc1ccc(N)cc1)C1CCOCC1,1.0,1.0,0.0,0.0,220.3159942626953,0.5384615659713745,0.8125,1.0,2.0,3.0,3.0,13,16,0,0,0,1,7.0,0.0
14886,CN(Cc1ccc(CN)cc1)C1CCOCC1,1.0,1.0,0.0,0.0,234.3430023193359,0.5714285969734192,0.8235294222831726,1.0,2.0,3.0,3.0,14,17,0,0,0,1,8.0,0.0
14887,CCC1COCCN1CCN,1.0,0.0,0.0,0.0,158.2449951171875,1.0,0.7272727489471436,1.0,2.0,3.0,2.0,8,11,0,0,0,1,8.0,0.0
14888,NCCN1CCCC2CCCCC21,2.0,0.0,0.0,0.0,182.31100463867188,1.0,0.8461538553237915,1.0,2.0,3.0,1.0,11,13,0,0,0,1,11.0,0.0
14889,NC1(c2nnn[nH]2)CCCCCC1,1.0,1.0,0.0,0.0,181.2429962158203,0.875,0.6153846383094788,4.0,5.0,1.0,1.0,8,13,0,0,0,0,7.0,0.0
14890,CCC(N)(CC)c1nnn[nH]1,0.0,1.0,0.0,0.0,155.2050018310547,0.8333333134651184,0.5454545617103577,4.0,5.0,5.0,2.0,6,11,0,0,0,0,5.0,0.0
14891,NC1(c2nnn[nH]2)CCC1,1.0,1.0,0.0,0.0,139.16200256347656,0.800000011920929,0.5,4.0,5.0,1.0,1.0,5,10,0,0,0,0,4.0,0.0
14892,CCCC(N)c1nnn[nH]1,0.0,1.0,0.0,0.0,141.17799377441406,0.800000011920929,0.5,4.0,5.0,5.0,1.0,5,10,0,0,0,0,4.0,0.0
14893,CSCCC(N)c1nnn[nH]1,0.0,1.0,0.0,0.0,173.2449951171875,0.800000011920929,0.4545454680919647,4.0,5.0,6.0,1.0,5,11,0,0,0,0,4.0,0.0
14894,CC(N)CNc1ccccc1,0.0,1.0,0.0,0.0,150.22500610351562,0.3333333432674408,0.8181818127632141,1.0,2.0,4.0,2.0,9,11,0,0,0,0,3.0,0.0
14895,CCC(N)CNc1ccccc1,0.0,1.0,0.0,0.0,164.2519989013672,0.4000000059604645,0.8333333134651184,1.0,2.0,5.0,2.0,10,12,0,0,0,0,4.0,0.0
14896,CCCCC(N)CNc1ccccc1,0.0,1.0,0.0,0.0,192.30599975585935,0.5,0.8571428656578064,1.0,2.0,7.0,2.0,12,14,0,0,0,0,6.0,0.0
14897,CNCC(N)Cc1ccccc1,0.0,1.0,0.0,0.0,164.2519989013672,0.4000000059604645,0.8333333134651184,1.0,2.0,5.0,2.0,10,12,0,0,0,0,4.0,0.0
14898,CNCC(N)CC(C)C,0.0,0.0,0.0,0.0,130.23500061035156,1.0,0.7777777910232544,1.0,2.0,7.0,2.0,7,9,0,0,0,0,7.0,0.0
14899,CNCC(N)C(C)C,0.0,0.0,0.0,0.0,116.20800018310548,1.0,0.75,1.0,2.0,6.0,2.0,6,8,0,0,0,0,6.0,0.0
14900,CCC(N)CNC,0.0,0.0,0.0,0.0,102.18099975585938,1.0,0.7142857313156128,1.0,2.0,6.0,1.0,5,7,0,0,0,0,5.0,0.0
14901,CNCCC(C)N,0.0,0.0,0.0,0.0,102.18099975585938,1.0,0.7142857313156128,1.0,2.0,6.0,1.0,5,7,0,0,0,0,5.0,0.0
14902,CCNCc1cccc(N)c1,0.0,1.0,0.0,0.0,150.22500610351562,0.3333333432674408,0.8181818127632141,1.0,2.0,4.0,2.0,9,11,0,0,0,0,3.0,0.0
